application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
23c56de7-958f-4573-9024-87f8c3e274fe,CUST112725,2024-07-21,Personal Loan,329000.0,120,11.24,Vehicle Purchase,Salaried,74900.0,724,4800.0,6.41,Rented,"657, Dugar Marg, Kottayam 301282, Guna, Uttarakhand, 642660",52,Other,3,Approved,0,
c23daf42-a5ba-4abb-a669-84c3f3a11a3d,CUST111165,2024-12-28,Personal Loan,100000.0,60,8.56,Education,Salaried,54700.0,682,2800.0,5.12,Owned,"52, Dhaliwal Street, Thane-882035, Nangloi Jat, Meghalaya, 239231",38,Other,1,Approved,0,
5482d6a2-2747-4c95-81a1-57b625a25f7d,CUST119433,2025-01-17,Home Loan,742000.0,120,11.44,Wedding,Business Owner,41400.0,712,3700.0,8.94,Rented,"19/399, Vasa Road, Ranchi 562636, Uluberia, Karnataka, 614945",65,Female,0,Approved,0,
ccb874f4-ac38-43e0-a1bf-fed766efe051,CUST118543,2022-06-08,Business Loan,216000.0,60,8.43,Vehicle Purchase,Student,13000.0,694,7100.0,54.62,Owned,"70/422, Biswas Path, Hapur 358712, Gurgaon, Kerala, 018358",30,Female,0,Approved,0,
8b08b5be-52f3-4b15-8043-5b8d1dcf306b,CUST100802,2025-05-14,Education Loan,309000.0,36,10.49,Debt Consolidation,Business Owner,52400.0,680,1900.0,3.63,Jointly Owned,"303, Krishnamurthy Circle, Raebareli 193978, Panipat, Karnataka, 099217",29,Female,4,Approved,0,
1a1664f2-bd03-4b43-8f7a-da388b339d69,CUST119069,2022-06-26,Car Loan,100000.0,360,10.97,Education,Salaried,73800.0,710,5500.0,7.45,Rented,"359, Kota Ganj, Bidar 215992, Proddatur, West Bengal, 609414",24,Other,0,Approved,0,
38a230b2-dc0e-40c8-a0e1-75ab358cfa0e,CUST114321,2023-04-10,Home Loan,833000.0,60,7.0,Debt Consolidation,Salaried,38200.0,725,1500.0,3.93,Rented,"129, Kar Path, Bathinda-653654, Pali, Andhra Pradesh, 417784",34,Male,0,Approved,0,
f776b812-853a-49f7-96b4-1669b0a3686e,CUST106955,2023-08-26,Home Loan,477000.0,60,15.33,Debt Consolidation,Self-Employed,10000.0,711,3200.0,32.0,Owned,"24/90, Loke Circle, Ongole-299148, Karnal, Haryana, 224704",21,Female,3,Approved,0,
9207ae60-983b-4a38-9cbe-88ae9615633b,CUST103145,2023-08-06,Personal Loan,730000.0,36,11.57,Medical Emergency,Business Owner,61800.0,628,2300.0,3.72,Jointly Owned,"91/78, Yogi Nagar, Katni 154580, Vasai-Virar, Mizoram, 001365",24,Female,1,Declined,0,
75df90fc-b58f-47b0-8447-2ef6eef3d0b2,CUST102964,2023-03-30,Home Loan,889000.0,36,7.24,Medical Emergency,Unemployed,80600.0,670,1300.0,1.61,Jointly Owned,"74/938, Deo Ganj, Vellore 325287, Aizawl, Andhra Pradesh, 913322",45,Male,0,Approved,0,
677fe699-7c28-4a87-8e18-1e043190bbcb,CUST118349,2023-03-23,Home Loan,725000.0,120,8.9,Education,Retired,29400.0,724,2000.0,6.8,Owned,"60, Bera Road, Kurnool 440757, Madurai, Arunachal Pradesh, 912225",43,Male,2,Approved,0,
aa9fef35-1631-46b5-a8e9-44dd36cb2349,CUST108408,2024-02-17,Education Loan,428000.0,60,7.0,Business Expansion,Retired,34300.0,632,1300.0,3.79,Jointly Owned,"469, Suri Chowk, Thanjavur-899365, Surat, Madhya Pradesh, 114057",49,Male,0,Declined,0,
a40c586c-49f5-473b-8774-9474c33d00bc,CUST119193,2023-12-17,Personal Loan,194000.0,60,9.27,Debt Consolidation,Salaried,60100.0,708,6400.0,10.65,Rented,"75, Bava Chowk, Sasaram 271184, Dewas, Odisha, 411620",24,Other,4,Approved,0,
b040cdb3-1575-441f-8470-cedfba9610d3,CUST106818,2023-08-09,Car Loan,692000.0,12,11.16,Home Renovation,Student,49900.0,658,2700.0,5.41,Owned,"H.No. 37, Gandhi Marg, Motihari-478632, Panchkula, Karnataka, 863148",55,Female,3,Approved,0,
51215f3d-6daf-491b-b134-995785bfb99f,CUST105469,2025-02-03,Car Loan,761000.0,240,9.72,Vehicle Purchase,Business Owner,53100.0,693,3700.0,6.97,Rented,"19, Kohli Marg, Khandwa-977750, Yamunanagar, Maharashtra, 999945",52,Other,4,Approved,0,
c399421e-df71-4000-927c-f194ced626fc,CUST108684,2024-08-10,Education Loan,714000.0,36,9.8,Education,Student,71800.0,774,4400.0,6.13,Owned,"34, Ben Marg, Tirunelveli-187354, Agra, Madhya Pradesh, 698317",56,Other,4,Approved,0,
335f1d85-5e08-450c-b539-cb414f963b18,CUST111137,2024-01-10,Home Loan,522000.0,360,8.55,Vehicle Purchase,Self-Employed,20500.0,712,3000.0,14.63,Rented,"H.No. 35, Sandhu Road, Udupi 734965, Vellore, Chhattisgarh, 235599",34,Female,0,Approved,0,
998debc5-524b-4125-b832-676fd52b2d11,CUST118230,2023-02-17,Car Loan,200000.0,24,11.33,Home Renovation,Business Owner,37100.0,663,3900.0,10.51,Owned,"82/792, Bahl Ganj, Hajipur-057962, Amravati, Telangana, 068460",32,Female,2,Approved,0,
574275a1-c96c-4bd4-bd18-d9cc93a86670,CUST112539,2024-12-16,Personal Loan,496000.0,36,9.08,Business Expansion,Retired,31700.0,600,9000.0,28.39,Jointly Owned,"70/498, Ganguly Zila, Karimnagar-687789, Nagercoil, Kerala, 493529",46,Other,2,Declined,0,
7b74f60d-64c1-4922-81a3-094020c81aa8,CUST116830,2022-10-26,Car Loan,242000.0,120,11.18,Wedding,Unemployed,100900.0,826,5300.0,5.25,Rented,"93, Wali Circle, Bijapur-690876, Thiruvananthapuram, Odisha, 438738",39,Other,0,Approved,0,
89252213-e0a2-45c8-a2cf-a92d139aaa47,CUST102785,2023-05-24,Personal Loan,100000.0,360,7.22,Medical Emergency,Retired,41200.0,600,2600.0,6.31,Owned,"H.No. 33, Chaudhry Circle, Ambattur-107476, Nellore, Assam, 777353",32,Female,0,Declined,0,
00334fd6-f0b1-4ec2-89c3-4bcc94d962aa,CUST117779,2023-10-05,Education Loan,581000.0,360,8.29,Education,Unemployed,44700.0,709,2300.0,5.15,Owned,"H.No. 80, Bhardwaj Road, Rewa-134684, Orai, Telangana, 816850",23,Female,2,Approved,0,
f7bc3514-368d-4823-ab64-01da7cde389c,CUST103138,2024-11-07,Education Loan,198000.0,240,11.27,Wedding,Student,61800.0,688,4700.0,7.61,Owned,"H.No. 04, Vora, Kalyan-Dombivli-834103, Salem, Assam, 577018",56,Female,4,Approved,0,
16be13ca-c093-4aff-90a8-235b559c8b34,CUST117433,2023-12-13,Business Loan,308000.0,60,9.96,Home Renovation,Retired,46800.0,730,1500.0,3.21,Jointly Owned,"96/68, Chahal Chowk, Purnia 872797, Chinsurah, Arunachal Pradesh, 181404",41,Female,2,Approved,0,
32bc7bdf-6269-482d-9529-e966f806e11f,CUST103853,2024-09-06,Car Loan,214000.0,120,12.18,Education,Retired,22300.0,706,4500.0,20.18,Owned,"04/16, Ratta, Sirsa-970863, Gangtok, Kerala, 758493",34,Female,4,Approved,0,
e2d2abab-fa3f-4e15-a142-0c64bf61b50c,CUST116725,2023-07-17,Car Loan,563000.0,60,10.14,Home Renovation,Student,50000.0,820,3800.0,7.6,Owned,"H.No. 986, Sehgal Path, Kumbakonam-903087, Guna, Sikkim, 473319",35,Male,0,Approved,0,
cc81ad1a-4701-475b-b94d-df2e41ee6c19,CUST104156,2024-07-14,Home Loan,413000.0,60,9.61,Home Renovation,Self-Employed,63200.0,751,3700.0,5.85,Jointly Owned,"79/170, Rana Chowk, Berhampur-870288, Madhyamgram, Meghalaya, 675056",44,Male,0,Approved,0,
c9d5639c-a68a-418c-a0bc-b37f6e06cc15,CUST113402,2022-09-05,Home Loan,344000.0,24,11.12,Debt Consolidation,Retired,48700.0,690,2200.0,4.52,Owned,"80/62, Khosla Nagar, Nashik-050519, Dehri, Assam, 456257",29,Female,0,Approved,0,
ecbdff24-55e8-428a-8ada-9b31862d10e4,CUST112987,2022-12-27,Business Loan,376000.0,360,7.59,Medical Emergency,Self-Employed,13500.0,722,5500.0,40.74,Owned,"H.No. 064, Garg Zila, Aizawl 368388, Haridwar, Nagaland, 995985",57,Female,4,Approved,0,
424984c6-59a5-4afd-adb9-2ebc848e8265,CUST116345,2025-01-22,Education Loan,385000.0,12,12.45,Wedding,Unemployed,69000.0,635,4400.0,6.38,Rented,"H.No. 710, Bera Street, Ghaziabad 277472, Dehri, Arunachal Pradesh, 196892",25,Other,2,Declined,0,
8e57281e-37f7-42d1-b476-b1dbac875b11,CUST101215,2024-09-20,Education Loan,896000.0,240,11.85,Wedding,Business Owner,81200.0,713,3600.0,4.43,Owned,"668, Din Marg, Mango-862685, Chittoor, Chhattisgarh, 603208",46,Female,3,Approved,0,
18266aa4-491b-4a54-b10f-5d9a7480ce4b,CUST107148,2022-06-30,Home Loan,820000.0,240,7.88,Education,Business Owner,84200.0,623,4600.0,5.46,Rented,"H.No. 65, Rau Zila, Tadepalligudem 091675, Amritsar, Goa, 209597",65,Other,1,Declined,0,
46e61558-cdc1-4558-82d5-4a7c7825c673,CUST118938,2024-07-21,Car Loan,453000.0,120,11.32,Education,Salaried,82200.0,713,5000.0,6.08,Jointly Owned,"314, Ratti Marg, Vijayanagaram 888962, Phagwara, Andhra Pradesh, 484655",39,Female,4,Approved,0,
78b21de4-a36d-45f0-ac03-afd49d6eb04c,CUST111998,2024-10-23,Personal Loan,678000.0,12,8.02,Business Expansion,Retired,47500.0,702,1500.0,3.16,Owned,"304, Dass Zila, Rampur-024740, Sikar, Meghalaya, 483937",32,Female,3,Approved,0,
6ee801b6-c8ef-4e19-b9ed-e802edbc0d92,CUST110470,2023-05-24,Education Loan,654000.0,360,10.8,Business Expansion,Business Owner,63100.0,662,4500.0,7.13,Owned,"34, Bath Path, Kumbakonam-336469, Bongaigaon, Assam, 867509",38,Male,2,Approved,0,
8607eb82-fa1d-4a2e-8774-836fdccc70eb,CUST100177,2023-03-10,Car Loan,524000.0,60,8.97,Medical Emergency,Self-Employed,86300.0,687,2800.0,3.24,Rented,"H.No. 875, Ahuja Nagar, Nadiad-559428, Patiala, Himachal Pradesh, 955276",62,Female,3,Approved,0,
58385f34-d203-451b-acdd-bd0684dd1881,CUST112723,2024-11-12,Home Loan,1130000.0,240,7.47,Vehicle Purchase,Salaried,48700.0,776,3900.0,8.01,Owned,"H.No. 04, Karan, Bally 738778, Purnia, Tripura, 728224",36,Male,2,Approved,0,
37c145b6-ecde-4fad-99ca-e13ccdefb800,CUST113854,2022-09-25,Education Loan,620000.0,360,13.22,Education,Self-Employed,46200.0,706,4000.0,8.66,Rented,"69/297, Rao Street, Visakhapatnam 581226, Ambarnath, Assam, 702775",24,Other,2,Approved,0,
257be2c7-e774-4d76-b6e9-20ed0c49cac5,CUST104944,2024-03-25,Personal Loan,375000.0,24,12.83,Home Renovation,Salaried,93700.0,676,5100.0,5.44,Jointly Owned,"70, Sandhu Ganj, Medininagar-347377, Bokaro, Odisha, 066806",25,Male,2,Approved,0,
18bf394c-2861-4c07-b522-fbd1a7cd7ff8,CUST113694,2024-04-24,Personal Loan,557000.0,36,11.38,Vehicle Purchase,Student,28700.0,769,0.0,0.0,Owned,"42, Jayaraman Circle, Ujjain-372321, Thane, Karnataka, 657118",53,Female,3,Approved,0,
76af05db-19d3-480a-9465-c33ac5de3793,CUST118488,2022-11-02,Personal Loan,586000.0,120,12.75,Wedding,Student,46800.0,765,900.0,1.92,Jointly Owned,"H.No. 087, Dara, Bhatpara 271910, Noida, Goa, 172540",48,Male,1,Approved,0,
00ba2727-d562-476b-8b55-7eae21028299,CUST112210,2023-05-19,Business Loan,318000.0,360,7.8,Vehicle Purchase,Self-Employed,15400.0,691,1400.0,9.09,Rented,"210, Vig Circle, Satara-297155, Kirari Suleman Nagar, Haryana, 868436",37,Male,0,Approved,0,
8470c5b8-db42-464e-9675-7ff2f4ff13f2,CUST111994,2025-04-21,Personal Loan,718000.0,240,8.74,Business Expansion,Unemployed,61300.0,678,1300.0,2.12,Owned,"690, Sani Marg, Pimpri-Chinchwad-191968, Jalgaon, Jharkhand, 837466",61,Female,1,Approved,0,
e834cb95-7ea6-4c8e-b51f-2bad23cd5579,CUST103258,2023-06-18,Personal Loan,453000.0,360,7.0,Debt Consolidation,Retired,79700.0,718,6100.0,7.65,Owned,"44, Choudhry Ganj, Bhatpara-414293, Vijayawada, Odisha, 862113",27,Female,4,Approved,0,
400d0f2d-c0c4-46aa-887b-b1c4a9c87328,CUST101288,2022-06-20,Personal Loan,449000.0,24,13.08,Debt Consolidation,Retired,22400.0,716,2100.0,9.38,Owned,"83/687, Karpe Road, Mehsana 070366, Nagercoil, Madhya Pradesh, 076228",61,Other,2,Approved,0,
8f41d9ce-e3fb-46be-85c7-2126fe60d934,CUST102766,2024-07-20,Education Loan,419000.0,60,11.45,Vehicle Purchase,Self-Employed,49200.0,695,800.0,1.63,Jointly Owned,"H.No. 039, Venkatesh Nagar, Hindupur 047659, Sagar, West Bengal, 088885",64,Other,2,Approved,0,
48cae151-8273-48c6-8002-de453b977b4f,CUST106244,2022-08-08,Home Loan,453000.0,360,10.91,Education,Self-Employed,34900.0,754,1400.0,4.01,Jointly Owned,"32/29, Doctor Circle, Gurgaon-144707, Secunderabad, Gujarat, 486524",31,Female,0,Approved,0,
f1d32fd1-f409-4937-be3d-18a1b9816261,CUST102931,2023-07-17,Home Loan,614000.0,60,14.15,Business Expansion,Student,38600.0,730,3800.0,9.84,Owned,"202, Dayal Street, Navi Mumbai 328159, Aizawl, Gujarat, 246740",56,Other,3,Approved,0,
a81ee683-bf09-4985-b2e9-e0455fb637d9,CUST119516,2024-11-14,Education Loan,100000.0,24,7.94,Wedding,Business Owner,64000.0,696,1500.0,2.34,Jointly Owned,"08/145, Chandra Marg, Muzaffarpur 179980, Nashik, Goa, 051357",46,Female,3,Approved,0,
caf652af-6a54-42e1-8b58-062572654c2b,CUST117589,2024-04-25,Business Loan,657000.0,24,12.61,Wedding,Salaried,75200.0,739,7200.0,9.57,Jointly Owned,"53/805, Balasubramanian Path, Etawah-197645, Visakhapatnam, Telangana, 426437",25,Female,4,Approved,0,
356b6dee-b234-4d20-8817-3bb4a9c64667,CUST112789,2023-07-09,Business Loan,194000.0,60,10.91,Debt Consolidation,Business Owner,74400.0,613,3500.0,4.7,Jointly Owned,"850, Comar, Amroha-496033, Dibrugarh, Himachal Pradesh, 343770",39,Other,3,Declined,0,
0c39f5c2-a03c-4d6e-b801-3f20345e0de4,CUST117202,2024-01-26,Education Loan,497000.0,24,8.99,Wedding,Salaried,24400.0,693,2800.0,11.48,Rented,"H.No. 43, Saini Ganj, Gandhinagar-522123, Shimoga, Uttarakhand, 310705",37,Female,2,Approved,0,
6ddea38f-cc50-424d-babd-60a3de34ec97,CUST100793,2023-06-29,Education Loan,656000.0,36,11.16,Medical Emergency,Business Owner,18100.0,666,4800.0,26.52,Rented,"H.No. 55, Behl Ganj, Kavali 036221, Chittoor, Haryana, 772648",38,Female,3,Approved,0,
d493a7b5-1f82-43af-af06-f8e1118c26b4,CUST107004,2024-11-10,Car Loan,181000.0,36,13.68,Business Expansion,Business Owner,67700.0,658,0.0,0.0,Owned,"593, Sawhney Path, Dewas 314747, Kakinada, Uttarakhand, 146650",53,Male,2,Approved,0,
930b1733-3f67-4323-a99e-75c28ec9ea70,CUST118803,2024-02-22,Home Loan,118000.0,60,14.61,Education,Retired,77100.0,661,3400.0,4.41,Rented,"14, Agrawal Road, Gorakhpur 188095, Rourkela, Kerala, 311162",43,Other,0,Approved,0,
56ddd087-d4a3-48b9-bc27-9e45c50ac57d,CUST104873,2023-01-14,Business Loan,531000.0,360,8.73,Medical Emergency,Salaried,55800.0,677,3900.0,6.99,Rented,"85/12, Kalla Road, Gandhidham 705817, Moradabad, Haryana, 360821",54,Other,3,Approved,0,
947fa5cf-d4b5-43c2-99bd-23c0bb7a7c75,CUST107838,2024-07-06,Car Loan,100000.0,120,9.9,Vehicle Purchase,Self-Employed,43100.0,843,2600.0,6.03,Jointly Owned,"76, Sagar Chowk, Mysore 418256, Secunderabad, Bihar, 229374",41,Male,2,Approved,0,
06d8fa60-0973-4a6f-bdfe-d667f00a357f,CUST117027,2023-07-17,Personal Loan,743000.0,60,8.19,Wedding,Self-Employed,46700.0,623,3800.0,8.14,Rented,"H.No. 883, Kant Circle, Bhusawal-241056, Siliguri, Bihar, 873251",33,Female,0,Declined,0,
54935a52-6650-4d07-a7f3-d84f727f8f6c,CUST103842,2024-05-04,Personal Loan,551000.0,120,7.61,Business Expansion,Unemployed,74500.0,666,3200.0,4.3,Rented,"H.No. 22, Kapoor, Proddatur 753594, Panchkula, Assam, 821338",40,Male,2,Approved,0,
dce85ecd-c336-499b-a306-fef48ad4b1b2,CUST114735,2024-10-13,Business Loan,215000.0,120,10.73,Business Expansion,Self-Employed,10000.0,699,3700.0,37.0,Rented,"32, Varkey Marg, Lucknow-368459, Ajmer, Himachal Pradesh, 802485",42,Female,4,Approved,0,
bd78b599-8f87-4f12-b7da-636af914f3dc,CUST117527,2022-06-17,Education Loan,100000.0,24,8.12,Business Expansion,Unemployed,75100.0,748,4400.0,5.86,Jointly Owned,"00/589, Kaur Ganj, Bhilai-816691, Durgapur, Tamil Nadu, 696519",59,Other,4,Approved,0,
a35d020e-0367-4727-9ff9-84e2f2f009be,CUST113667,2024-07-09,Home Loan,524000.0,12,10.82,Business Expansion,Unemployed,88700.0,657,0.0,0.0,Jointly Owned,"008, Lanka Path, Guwahati-195447, Thiruvananthapuram, Haryana, 019217",24,Male,3,Approved,0,
32ed119d-62df-46f7-a8e3-81a955337b30,CUST109626,2024-04-08,Business Loan,983000.0,12,11.79,Medical Emergency,Student,54600.0,673,4600.0,8.42,Owned,"H.No. 336, Kalla Street, Satara-926325, Gaya, Goa, 334758",46,Other,4,Approved,0,
c888166a-e3d8-4244-ad3c-dcbc4f2a2088,CUST102331,2024-06-24,Business Loan,730000.0,60,10.52,Wedding,Retired,48200.0,670,4200.0,8.71,Jointly Owned,"H.No. 323, Choudhury Circle, Cuttack-049432, Jalna, Andhra Pradesh, 655859",30,Other,3,Approved,0,
300bb60d-96d8-4884-94ab-1cd31e1f131b,CUST116009,2023-08-03,Car Loan,578000.0,12,10.77,Medical Emergency,Self-Employed,52800.0,606,1700.0,3.22,Rented,"75/261, Sankar Marg, Eluru-002658, Madurai, Madhya Pradesh, 310652",31,Other,0,Declined,0,
a5d5631d-e989-4762-9f64-56f46a7e505b,CUST113444,2023-03-08,Education Loan,560000.0,240,10.74,Medical Emergency,Self-Employed,129700.0,618,8200.0,6.32,Jointly Owned,"H.No. 651, Badami Path, Parbhani 807425, Dhanbad, Chhattisgarh, 163953",23,Female,0,Declined,0,
e9ea539f-96d9-42ea-8b9a-02f012af5871,CUST113934,2024-12-15,Education Loan,485000.0,36,9.51,Medical Emergency,Unemployed,55200.0,697,2000.0,3.62,Rented,"38, Dasgupta Zila, Hyderabad-970125, Dindigul, Himachal Pradesh, 338222",64,Other,0,Approved,0,
37766efe-221c-4590-a34d-7886daf873df,CUST101161,2024-07-24,Car Loan,100000.0,120,12.87,Education,Salaried,107300.0,740,2400.0,2.24,Owned,"858, Varughese Marg, Latur-768714, New Delhi, Himachal Pradesh, 179670",33,Other,3,Approved,0,
ba5b17c4-4c74-43d4-9126-0fefde5b7b8f,CUST116906,2022-11-18,Personal Loan,181000.0,360,12.5,Debt Consolidation,Self-Employed,57400.0,778,2200.0,3.83,Jointly Owned,"H.No. 995, De, Proddatur 736457, Uluberia, Chhattisgarh, 471410",61,Other,3,Approved,0,
adae5fe2-a0da-497f-a3c5-a05f7333c7af,CUST115097,2023-06-21,Car Loan,369000.0,240,9.51,Business Expansion,Salaried,68900.0,635,2600.0,3.77,Rented,"H.No. 834, Ramesh Street, Satara 311903, Giridih, Gujarat, 440291",46,Female,3,Declined,0,
50ff2588-6b43-4a63-8531-aaf28e1174a1,CUST111575,2024-09-03,Home Loan,740000.0,360,14.18,Home Renovation,Retired,58200.0,722,3500.0,6.01,Owned,"46/903, Luthra, Sri Ganganagar-357894, Naihati, Assam, 851105",57,Other,2,Approved,0,
19db8947-3fe8-48e4-88bf-15d65b160aea,CUST105070,2024-03-30,Education Loan,420000.0,12,8.17,Home Renovation,Unemployed,20500.0,664,200.0,0.98,Owned,"54/730, Datta Chowk, Jalna-295778, Phagwara, Bihar, 241399",38,Male,0,Approved,0,
d9587558-f079-4c4b-bfdd-278175d7116e,CUST112761,2023-12-22,Car Loan,389000.0,36,9.96,Debt Consolidation,Business Owner,84000.0,710,3900.0,4.64,Rented,"H.No. 73, Dani, Aurangabad-923650, Suryapet, Jharkhand, 579334",29,Other,2,Approved,0,
76e5ef69-1b03-4c0c-b300-4f28b84b9256,CUST116896,2024-02-05,Business Loan,877000.0,240,7.0,Education,Self-Employed,72900.0,666,4400.0,6.04,Jointly Owned,"H.No. 85, Saini Street, Saharsa-471379, Amravati, Karnataka, 132676",60,Male,4,Approved,0,
115af3e8-9c70-4bd7-875d-5a709409ad53,CUST116671,2024-01-16,Business Loan,392000.0,24,12.19,Home Renovation,Student,30800.0,717,7700.0,25.0,Rented,"H.No. 232, Agrawal, Uluberia 260887, Mira-Bhayandar, Rajasthan, 809414",29,Male,0,Approved,0,
46a26bcb-dec3-478b-94ae-8c4b89a7a004,CUST105497,2024-02-27,Home Loan,100000.0,12,12.28,Vehicle Purchase,Retired,33700.0,743,4400.0,13.06,Jointly Owned,"14/053, Joshi Ganj, Raichur 744201, Hajipur, West Bengal, 703876",24,Female,0,Approved,0,
e54cde63-c5b1-488b-9ca4-6a98297a4b55,CUST119510,2023-05-06,Business Loan,846000.0,240,7.0,Medical Emergency,Student,32500.0,695,3000.0,9.23,Jointly Owned,"69/87, Chhabra Ganj, Purnia-849393, Vijayawada, Andhra Pradesh, 874814",45,Female,3,Approved,0,
f4330e09-5bcb-4dc3-befb-b582651f88b2,CUST105335,2023-07-17,Business Loan,660000.0,24,8.55,Wedding,Retired,37600.0,672,1500.0,3.99,Rented,"17/03, Chhabra Path, Ratlam-689976, Katihar, Telangana, 498503",46,Female,1,Approved,0,
408b0468-1406-4bee-aeba-4972b557b9a0,CUST106778,2024-10-04,Home Loan,100000.0,120,10.23,Education,Self-Employed,70600.0,689,6200.0,8.78,Owned,"H.No. 238, Sura Chowk, Muzaffarpur-112370, Bangalore, Kerala, 527881",52,Male,0,Approved,0,
b96503a9-3dc8-45aa-97b8-c52416bf5af0,CUST109699,2024-10-17,Business Loan,301000.0,360,11.95,Education,Student,12800.0,701,3200.0,25.0,Rented,"H.No. 98, Ratta, Naihati 858588, Sasaram, Maharashtra, 194853",43,Female,2,Approved,0,
436f56c2-5f23-4ffa-984e-d7ed7ed3b45e,CUST108262,2025-01-06,Business Loan,411000.0,36,11.34,Home Renovation,Student,45300.0,643,2300.0,5.08,Jointly Owned,"H.No. 64, Chhabra Street, Bhimavaram 379225, Bhind, Jharkhand, 431511",26,Other,3,Declined,0,
9d0fe7d4-b11f-4774-be3b-69ce84b329b0,CUST118574,2024-01-04,Business Loan,153000.0,240,10.7,Debt Consolidation,Student,71200.0,655,6300.0,8.85,Rented,"H.No. 31, Chanda Chowk, Karaikudi-286201, Pune, Rajasthan, 779021",65,Female,4,Approved,0,
3b915d88-5ec8-455f-9384-b172a04b6a99,CUST102956,2022-10-09,Car Loan,754000.0,60,8.96,Debt Consolidation,Retired,73300.0,605,3700.0,5.05,Jointly Owned,"239, Bora Chowk, Siwan 396099, Meerut, Uttar Pradesh, 939105",44,Other,4,Declined,0,
d66fd9b8-0dbe-4246-ac14-73332fcd1f2b,CUST109840,2025-02-19,Education Loan,400000.0,60,11.18,Debt Consolidation,Salaried,22300.0,651,1900.0,8.52,Owned,"76/553, Sandhu, Siliguri 843009, Hosur, Chhattisgarh, 184991",41,Female,1,Approved,0,
f97eea34-35bd-4695-8966-2f8900db1a99,CUST109928,2024-01-31,Business Loan,899000.0,360,9.5,Medical Emergency,Business Owner,67200.0,720,4100.0,6.1,Owned,"45/54, Handa Street, Guna 041129, Anantapur, Haryana, 474725",62,Female,0,Approved,0,
282dfebf-7a02-4fcc-85b4-4d31e6f5c778,CUST112164,2024-12-16,Personal Loan,288000.0,24,11.85,Business Expansion,Student,89000.0,779,3800.0,4.27,Owned,"H.No. 87, Andra Zila, Bhagalpur 358674, Firozabad, Nagaland, 634116",25,Other,3,Approved,0,
457aba5f-6032-4e1e-810a-edc386ef73d6,CUST103314,2023-05-02,Car Loan,765000.0,60,10.14,Business Expansion,Unemployed,41000.0,731,2800.0,6.83,Owned,"H.No. 67, Kapadia, Guna 847625, Hospet, Goa, 346178",48,Female,4,Approved,0,
4cb868a9-ce71-43c5-b8a8-2df315e6ca4c,CUST115494,2024-05-06,Car Loan,230000.0,240,7.46,Medical Emergency,Retired,23200.0,654,3500.0,15.09,Owned,"743, Manda Circle, Bharatpur-455480, Siliguri, Jharkhand, 058885",60,Other,0,Approved,0,
dff549b1-80a7-4511-8977-400363941a43,CUST118755,2022-10-27,Car Loan,761000.0,12,11.34,Medical Emergency,Business Owner,10000.0,749,3400.0,34.0,Rented,"36, Khanna Street, Saharsa-500310, Rourkela, Arunachal Pradesh, 407744",52,Female,4,Approved,0,
1883a8c7-d62d-41e5-be6a-490bf8a1fda3,CUST106298,2023-12-29,Car Loan,162000.0,240,12.44,Home Renovation,Student,41300.0,766,2400.0,5.81,Owned,"79/159, Sarkar Path, Ajmer-619257, Ahmedabad, Rajasthan, 402150",57,Other,1,Approved,0,
69de3a67-1e0e-45b3-bf79-51b340c15be1,CUST111322,2024-12-19,Home Loan,751000.0,24,11.78,Business Expansion,Self-Employed,53600.0,622,3400.0,6.34,Jointly Owned,"H.No. 35, Roy Ganj, Patiala-492614, Aurangabad, Karnataka, 184799",46,Male,0,Declined,0,
b86e5ddb-68e4-498a-a363-e6e935c96f3f,CUST105828,2024-07-10,Home Loan,506000.0,60,7.99,Medical Emergency,Student,54000.0,681,900.0,1.67,Jointly Owned,"H.No. 263, Saran Circle, Hindupur-652977, Sultan Pur Majra, Arunachal Pradesh, 110194",49,Female,2,Approved,0,
efc3c5cb-4076-4e89-b765-a1af97f36f62,CUST119162,2022-07-25,Business Loan,612000.0,360,9.04,Home Renovation,Self-Employed,56700.0,696,7200.0,12.7,Owned,"H.No. 114, Deshmukh Chowk, Kota 969124, Udupi, Arunachal Pradesh, 163948",30,Other,3,Approved,0,
281f8cbe-c618-47d6-94d9-f040e0a332b2,CUST107419,2023-07-09,Home Loan,721000.0,60,7.9,Debt Consolidation,Business Owner,43800.0,665,3000.0,6.85,Jointly Owned,"785, Mahal Road, Hindupur-452071, Rewa, Bihar, 915469",39,Female,3,Fraudulent - Detected,1,Loan Stacking
